,id,county,median_income,temp,total_population,elev_in_ft,employed_population_over16,18_24_college_grad_enroll,median_gross_rent_dollars,employed,unemployed,percent_insured,mean_hours_worked,median_age_workers_16_to_64,mean_travel_time_to_work_min,perc_pop_25plus_bach_or_higher,perc_k_12_enrollment,label
2569,0500000US48245,"Jefferson County, Texas",43540,78.8,256526,17.1393617,106092,8373,871,97987,4934,80.1,38.6,38.4,20.4,19.7,71.2,165
2570,0500000US48247,"Jim Hogg County, Texas",35521,83.1,4838,514.8143236000002,1940,78,584,1793,198,78.5,38.2,42.7,30.5,13.4,76.0,137
2571,0500000US48249,"Jim Wells County, Texas",42986,82.0,38891,205.3133971,16016,711,713,14877,835,81.7,40.4,39.3,28.4,12.2,79.3,98
2572,0500000US48251,"Johnson County, Texas",58135,79.1,179927,769.3668904,77938,3420,1008,72120,2521,84.1,40.8,40.6,31.4,18.7,76.4,33
2573,0500000US48253,"Jones County, Texas",43897,78.4,19663,1660.895652,4994,114,727,4420,142,84.5,40.6,41.3,22.8,11.7,85.2,163
2574,0500000US48255,"Karnes County, Texas",45502,80.5,14710,341.9186992,5275,309,807,4892,189,85.6,41.6,40.3,21.9,15.3,79.9,98
2575,0500000US48257,"Kaufman County, Texas",60391,78.6,145310,431.3436364,58675,3191,1044,54518,2931,86.3,40.3,39.9,36.9,20.5,75.5,33
2576,0500000US48259,"Kendall County, Texas",73240,77.9,44279,1448.594502,20605,912,1196,18200,727,90.3,39.7,41.6,32.5,42.1,79.7,195
2577,0500000US48261,"Kenedy County, Texas",36438,83.3,350,25.80147059,211,7,533,174,0,74.1,40.7,41.1,17.0,1.0,69.4,137
2578,0500000US48263,"Kent County, Texas",47024,78.4,753,2075.992806,263,0,475,237,5,95.2,42.7,42.9,9.7,25.4,87.6,163
2579,0500000US48265,"Kerr County, Texas",43810,76.9,52598,1848.163522,22320,1243,874,19385,869,83.9,39.7,40.7,20.4,27.4,75.4,163
2580,0500000US48267,"Kimble County, Texas",40125,77.1,4286,1888.849498,2051,15,732,1665,84,81.7,39.9,46.6,25.5,22.5,90.0,163
2581,0500000US48269,"King County, Texas",63250,79.2,265,1807.826484,113,0,658,98,13,95.8,49.5,53.8,14.7,20.9,85.1,100
2582,0500000US48271,"Kinney County, Texas",38281,81.9,3129,1177.537736,1202,95,515,1149,34,89.2,40.6,46.2,10.3,12.1,52.9,87
2583,0500000US48273,"Kleberg County, Texas",38247,82.9,31040,50.70399999999999,12854,4008,859,11905,1037,84.5,38.0,33.2,19.6,24.6,47.9,137
2584,0500000US48275,"Knox County, Texas",40493,79.5,3353,1446.636905,1491,44,513,1376,57,83.2,42.9,43.7,18.3,20.1,83.2,87
2585,0500000US48277,"Lamar County, Texas",40748,77.8,50088,508.9674797,21502,1153,735,19405,819,83.7,41.0,41.3,19.8,18.7,73.8,7
2586,0500000US48279,"Lamb County, Texas",39851,73.2,13045,3618.619048,5591,298,719,5159,167,77.0,41.8,39.5,18.5,14.4,82.4,177
2587,0500000US48281,"Lampasas County, Texas",49630,78.7,21627,1165.135849,8951,374,774,8350,589,86.9,39.4,42.8,27.7,19.9,75.1,23
2588,0500000US48283,"La Salle County, Texas",37292,82.2,6664,394.0191693,2684,310,636,2548,95,81.2,39.6,37.2,27.1,7.5,74.7,137
2589,0500000US48285,"Lavaca County, Texas",48677,81.0,20337,249.956044,9119,527,752,7989,270,89.9,41.7,40.8,28.5,16.7,74.1,98
2590,0500000US48287,"Lee County, Texas",53902,79.7,17478,402.9933555,8153,538,873,7194,130,84.2,39.1,40.9,29.1,14.6,73.9,73
2591,0500000US48289,"Leon County, Texas",49802,77.8,15719,357.3116371000001,6262,281,773,5715,406,83.0,40.8,42.4,30.0,14.0,79.6,49
2592,0500000US48291,"Liberty County, Texas",48729,78.6,91628,70.61608498,30771,1488,850,28359,2048,80.2,42.2,39.9,37.0,9.7,80.8,49
2593,0500000US48293,"Limestone County, Texas",37554,78.5,22146,474.8075221,9101,352,701,8317,585,81.0,41.2,39.6,22.0,14.8,78.5,7
2594,0500000US48295,"Lipscomb County, Texas",63125,75.3,3059,2554.657143,1611,30,726,1423,90,80.1,43.4,36.5,20.1,19.7,86.6,60
2595,0500000US48297,"Live Oak County, Texas",50400,81.1,11335,219.5871212,4504,93,750,3923,102,82.1,40.6,39.3,30.4,12.2,87.6,73
2596,0500000US48299,"Llano County, Texas",48259,79.0,21243,1156.852792,7682,65,885,6444,488,82.7,39.6,42.1,31.0,25.3,82.2,23
2597,0500000US48303,"Lubbock County, Texas",46075,75.0,310639,3210.032609,149699,32205,940,137677,4969,87.0,38.5,34.7,17.3,30.1,52.0,160
2598,0500000US48305,"Lynn County, Texas",39526,76.0,5596,3093.752688,2398,147,748,2181,144,81.3,43.8,39.8,20.0,17.3,81.0,50
2599,0500000US48307,"McCulloch County, Texas",40561,77.7,7630,1652.515679,3702,77,727,3171,104,79.4,43.9,42.1,17.6,17.3,87.2,163
2600,0500000US48309,"McLennan County, Texas",42687,79.2,260579,521.9366196999998,114524,20150,871,105012,4347,85.5,38.3,36.8,19.4,24.2,59.0,165
2601,0500000US48311,"McMullen County, Texas",46250,81.4,600,305.3672316,310,24,826,271,19,82.2,46.2,40.2,22.7,28.8,78.6,98
2602,0500000US48313,"Madison County, Texas",39390,78.4,13455,261.0095238,4882,160,750,4363,167,84.6,42.4,41.4,25.0,14.7,77.8,185
2603,0500000US48315,"Marion County, Texas",34175,76.4,9725,243.68,3715,114,738,3256,381,88.4,39.9,44.2,30.7,14.7,84.3,148
2604,0500000US48317,"Martin County, Texas",55682,77.8,5237,2780.895161,2483,118,821,2330,102,89.1,42.4,41.6,19.0,18.3,81.2,105
2605,0500000US48319,"Mason County, Texas",37654,78.1,3953,1551.270642,2026,14,800,1639,114,81.0,39.8,44.0,19.0,27.6,90.6,87
2606,0500000US48321,"Matagorda County, Texas",40797,80.1,36255,21.07880435,15607,911,851,14088,831,82.1,40.2,40.6,23.1,17.4,77.8,98
2607,0500000US48323,"Maverick County, Texas",33747,82.9,57887,779.7531486,21733,1311,659,20516,2044,68.9,39.8,37.2,22.5,12.7,82.0,137
2608,0500000US48325,"Medina County, Texas",57338,80.8,50748,927.0462725,21668,1213,842,19827,702,86.0,40.9,41.5,31.6,19.8,75.7,100
2609,0500000US48327,"Menard County, Texas",34464,76.5,1962,1970.326923,1058,10,602,859,39,69.0,40.0,41.0,29.4,18.0,93.6,61
2610,0500000US48329,"Midland County, Texas",68806,78.5,169983,2799.382831,85206,4486,1274,78560,2453,83.4,42.8,36.9,19.9,27.4,72.9,60
2611,0500000US48331,"Milam County, Texas",38929,79.6,24754,410.4231434,9788,441,733,8839,378,86.5,40.1,41.1,29.4,14.1,81.5,137
2612,0500000US48333,"Mills County, Texas",43920,78.7,4456,1391.658784,1939,95,624,1556,9,82.2,38.0,43.2,16.3,18.3,83.2,178
2613,0500000US48335,"Mitchell County, Texas",49870,78.8,8990,2132.66065,2795,102,670,2502,140,81.9,41.8,41.0,22.0,11.3,83.0,105
2614,0500000US48337,"Montague County, Texas",46172,77.8,19965,984.5689046,8132,187,858,7249,403,81.3,41.8,42.8,24.0,16.9,81.8,178
2615,0500000US48339,"Montgomery County, Texas",68838,78.9,620443,182.397667,272189,13917,1203,250870,10388,85.9,40.7,41.2,32.2,34.5,75.4,90
2616,0500000US48341,"Moore County, Texas",49802,74.6,21358,3458.020833,9903,428,816,9039,509,82.7,43.6,38.6,17.2,14.3,83.0,160
2617,0500000US48343,"Morris County, Texas",39453,76.5,11973,347.2670807,4992,211,682,4544,325,84.2,40.3,41.0,25.0,14.3,77.1,185
2618,0500000US48345,"Motley County, Texas",31683,77.9,1063,2273.816667,574,14,624,412,36,81.6,43.6,32.9,16.7,16.8,88.8,61
2619,0500000US48347,"Nacogdoches County, Texas",39538,77.0,64653,329.4026975,27834,8998,768,25758,2324,82.5,37.9,34.9,21.0,24.5,48.1,185
2620,0500000US48349,"Navarro County, Texas",41505,78.8,52624,409.1015385,21085,1085,817,18951,1258,81.6,40.2,40.8,27.5,15.9,78.3,7
2621,0500000US48351,"Newton County, Texas",38144,76.9,12217,149.74404760000004,5156,109,699,4669,433,80.0,40.1,42.9,38.7,9.7,87.5,185
2622,0500000US48353,"Nolan County, Texas",37102,77.1,14738,2243.167401,6279,226,695,5542,420,81.0,40.9,41.2,17.4,15.2,87.2,61
2623,0500000US48355,"Nueces County, Texas",50337,82.6,353178,33.88191489,165051,13528,1017,152618,8150,82.9,40.4,38.9,19.8,21.8,70.8,179
2624,0500000US48357,"Ochiltree County, Texas",51517,75.2,10015,2902.735294,4645,239,837,4191,254,78.9,40.9,39.6,16.4,15.6,81.1,20
2625,0500000US48359,"Oldham County, Texas",50893,73.7,1758,3601.501188,941,22,780,846,13,89.6,43.4,43.4,21.7,22.0,89.0,160
2626,0500000US48361,"Orange County, Texas",49763,78.0,84808,12.00295858,37674,1974,825,34507,1810,84.1,40.1,40.5,24.2,15.5,75.3,49
2627,0500000US48363,"Palo Pinto County, Texas",39516,78.6,28409,971.9704641,11763,390,800,10618,756,80.5,40.4,40.5,24.8,16.6,79.9,87
2628,0500000US48365,"Panola County, Texas",50119,77.0,22491,282.4729412,9547,743,767,8646,473,82.9,42.5,39.4,25.9,16.1,76.0,49
2629,0500000US48367,"Parker County, Texas",67288,78.4,148222,947.6970149,62395,3383,1027,57296,2662,85.5,40.5,42.8,31.8,26.4,75.1,154
2630,0500000US48369,"Parmer County, Texas",45326,72.4,9869,4060.340659,4374,130,717,3960,67,80.1,43.3,38.8,14.3,17.9,81.1,10
2631,0500000US48371,"Pecos County, Texas",50305,78.2,15193,3095.711027,6122,343,842,5527,118,81.9,42.2,37.8,16.6,9.8,80.9,105
2632,0500000US48373,"Polk County, Texas",39662,77.8,50123,206.7930175,18869,644,763,17125,1348,81.8,41.8,41.5,32.0,13.1,78.0,185
2633,0500000US48375,"Potter County, Texas",38159,74.9,118525,3514.887912,51766,3336,803,47962,1586,77.9,40.0,37.5,18.5,14.9,73.0,50
2634,0500000US48377,"Presidio County, Texas",32132,76.4,6131,3928.576375,2460,179,429,1854,222,73.9,38.9,38.8,17.6,21.2,83.4,175
2635,0500000US48379,"Rains County, Texas",48448,77.4,12164,440.9509202,5002,155,733,4508,174,80.6,40.3,41.1,35.7,13.7,80.6,49
2636,0500000US48381,"Randall County, Texas",60972,74.1,140753,3485.633858,70231,6280,917,63849,2065,90.5,40.0,38.4,19.8,32.4,65.1,142
2637,0500000US48383,"Reagan County, Texas",52181,77.8,3385,2599.510204,1669,0,842,1545,101,77.9,44.9,35.9,18.2,10.5,87.5,105
2638,0500000US48385,"Real County, Texas",36523,77.7,2758,1824.210332,1125,42,743,956,16,73.4,39.4,45.4,15.6,17.4,86.8,61
2639,0500000US48387,"Red River County, Texas",31563,76.8,11587,392.294382,5012,152,598,4460,346,85.6,39.4,42.0,28.8,12.5,81.8,148
2640,0500000US48389,"Reeves County, Texas",43540,78.2,14748,3070.868304,5913,212,871,5369,580,79.6,44.4,37.2,18.4,12.3,82.1,50
2641,0500000US48391,"Refugio County, Texas",44240,81.5,6741,33.17156863,2770,172,644,2418,193,84.1,40.7,43.1,22.6,11.5,79.2,98
2642,0500000US48393,"Roberts County, Texas",63889,76.2,827,2702.790123,357,5,780,309,0,89.4,41.1,42.6,20.6,25.0,86.5,60
2643,0500000US48395,"Robertson County, Texas",46501,78.8,16757,355.1363636000001,7385,398,709,6593,482,86.7,38.2,42.0,27.1,16.1,74.1,49
2644,0500000US48397,"Rockwall County, Texas",87524,78.6,107819,525.6337209,48291,2583,1429,44959,1693,88.5,40.8,41.8,34.4,40.7,74.8,195
2645,0500000US48399,"Runnels County, Texas",41526,77.1,9900,1772.128889,4438,133,644,4108,88,86.4,41.5,40.9,23.4,18.1,86.9,163
2646,0500000US48401,"Rusk County, Texas",46173,76.4,52214,405.9884106,21176,1005,763,19204,1448,81.6,41.8,39.3,26.8,15.5,78.4,49
2647,0500000US48403,"Sabine County, Texas",31307,76.9,9894,250.0921409,3122,119,566,2759,277,87.5,39.1,43.6,28.2,17.6,82.8,148
2648,0500000US48405,"San Augustine County, Texas",28275,77.1,7918,265.4232955,2799,165,656,2374,190,85.2,40.1,43.4,27.7,14.0,81.1,3
2649,0500000US48407,"San Jacinto County, Texas",43029,78.6,27402,221.3944637,10300,303,788,9130,630,80.5,41.1,43.0,42.9,11.2,84.0,185
2650,0500000US48409,"San Patricio County, Texas",52261,81.9,68755,52.38987342,28539,1157,975,26569,1412,83.2,40.9,39.9,23.0,15.6,79.8,73
2651,0500000US48411,"San Saba County, Texas",39040,78.5,5730,1379.05102,2538,131,757,2245,41,81.4,40.9,41.8,26.5,14.1,80.3,87
2652,0500000US48413,"Schleicher County, Texas",55543,76.4,2451,2298.726619,1327,47,439,1197,156,78.4,43.0,38.6,26.8,16.6,76.5,20
2653,0500000US48415,"Scurry County, Texas",56842,78.5,16932,2316.29932,6880,474,761,6043,189,81.1,40.7,40.1,15.9,16.2,74.8,105
2654,0500000US48417,"Shackelford County, Texas",48750,78.6,3105,1400.582192,1504,77,758,1258,84,87.2,38.7,42.5,21.5,30.5,73.9,23
2655,0500000US48419,"Shelby County, Texas",37756,77.0,24022,291.9009662,9650,289,564,8790,788,78.3,40.9,40.3,25.5,13.8,81.1,185
2656,0500000US48421,"Sherman County, Texas",51987,73.6,2782,3479.773585000001,1563,88,790,1427,14,79.4,45.6,44.4,22.7,15.0,73.8,142
2657,0500000US48423,"Smith County, Texas",46929,76.6,233479,462.0952381,101856,9163,941,92510,5124,83.7,40.0,39.1,24.4,26.4,68.8,110
2658,0500000US48425,"Somervell County, Texas",51912,79.6,9205,747.3523809999998,3667,69,869,3394,158,86.4,39.5,42.4,30.0,26.4,87.8,23
2659,0500000US48427,"Starr County, Texas",26172,84.8,65920,256.7951807,22056,2344,588,20661,3280,65.2,37.6,37.8,27.0,9.9,75.4,52
2660,0500000US48429,"Stephens County, Texas",43951,78.6,9101,1224.054902,3725,160,722,3257,221,80.8,41.5,40.9,18.7,16.2,85.1,178
2661,0500000US48431,"Sterling County, Texas",53456,77.5,1372,2339.828125,631,0,850,555,12,77.1,46.5,45.9,17.1,9.5,99.4,105
2662,0500000US48433,"Stonewall County, Texas",42155,78.8,1245,1723.016484,633,0,600,546,17,86.0,43.5,47.6,16.9,14.8,77.3,163
2663,0500000US48435,"Sutton County, Texas",51667,77.3,3372,2170.472727,1752,26,635,1508,133,82.2,44.0,40.9,14.7,17.1,81.0,105
2664,0500000US48437,"Swisher County, Texas",37040,74.1,6971,3475.873563,2783,127,752,2386,162,79.8,42.5,37.0,21.8,15.3,73.7,50
2665,0500000US48439,"Tarrant County, Texas",58711,79.4,2110640,633.8021731,1017012,71933,1095,947588,43835,83.9,40.0,39.1,27.4,32.3,69.9,117
2666,0500000US48441,"Taylor County, Texas",45396,77.2,143208,1859.420315,63441,8301,925,57727,1747,86.0,39.3,34.8,16.7,25.2,61.2,163
2667,0500000US48445,"Terry County, Texas",37475,75.2,11831,3306.160494,4849,176,701,4416,414,76.9,43.4,39.2,18.5,11.4,83.3,50
2668,0500000US48447,"Throckmorton County, Texas",41042,79.0,1440,1313.384146,684,22,429,568,34,84.1,41.8,46.1,17.4,21.7,71.7,87
2669,0500000US48449,"Titus County, Texas",44178,76.7,31247,363.877551,14466,840,709,13347,662,81.9,39.8,39.9,18.8,16.3,80.7,49
2670,0500000US48451,"Tom Green County, Texas",46711,77.1,120003,1918.034156,54481,5958,880,49464,1817,86.3,41.1,36.3,17.8,24.5,64.0,163
2671,0500000US48453,"Travis County, Texas",61451,80.3,1290188,655.032634,688232,57373,1289,650389,24364,86.9,39.9,37.1,25.6,50.0,60.8,26
2672,0500000US48455,"Trinity County, Texas",34295,78.0,13602,241.0273438,5117,179,748,4520,375,80.1,42.2,43.5,36.5,12.9,81.5,148
2673,0500000US48457,"Tyler County, Texas",41360,76.8,19798,199.4105263,6600,304,696,5848,863,83.1,40.0,42.3,31.9,13.4,82.8,185
2674,0500000US48459,"Upshur County, Texas",46673,76.3,40892,366.8033573,17221,798,832,15717,849,83.3,41.2,43.0,28.0,17.1,77.4,49
2675,0500000US48461,"Upton County, Texas",46131,79.1,3308,2710.340741,1428,69,717,1327,78,88.8,43.6,44.2,24.8,9.6,75.4,163
2676,0500000US48463,"Uvalde County, Texas",38568,80.7,24564,1126.5841779999996,11188,704,645,9992,562,82.7,39.1,39.0,19.0,17.9,77.8,87
2677,0500000US48465,"Val Verde County, Texas",42174,81.8,47586,1518.675039,19297,1199,731,17830,755,82.0,40.2,36.0,18.3,18.4,76.5,87
2678,0500000US48467,"Van Zandt County, Texas",44002,77.5,59541,463.3595285,22235,833,836,20292,946,81.9,41.6,42.4,35.8,15.8,81.3,49
2679,0500000US48469,"Victoria County, Texas",51758,81.0,91319,82.26588235,42129,2018,918,38772,2334,83.2,40.4,38.7,19.8,20.0,77.4,73
2680,0500000US48471,"Walker County, Texas",37666,79.0,76400,285.1956088,26268,10904,908,24798,807,86.7,37.9,33.1,27.5,20.8,37.1,137
2681,0500000US48473,"Waller County, Texas",51348,79.2,56794,200.7522936,23441,6575,937,21398,993,79.7,38.5,35.6,29.9,21.1,50.6,73
2682,0500000US48475,"Ward County, Texas",51345,80.0,11644,2609.735,4946,95,899,4548,281,80.9,43.2,39.5,22.0,12.5,88.8,105
2683,0500000US48477,"Washington County, Texas",51269,79.0,35805,306.9848485,15501,2044,885,13731,848,88.4,39.5,40.9,20.8,26.8,62.2,73
2684,0500000US48479,"Webb County, Texas",38862,83.3,267114,546.8968957999998,109409,11990,844,103225,4703,72.3,38.7,38.7,21.3,18.9,75.2,186
2685,0500000US48481,"Wharton County, Texas",45176,80.2,41570,98.09120521,18127,1048,775,16097,880,81.2,41.8,40.1,23.6,18.0,79.9,98
2686,0500000US48483,"Wheeler County, Texas",52221,76.8,4990,2462.558824,2482,76,705,2213,109,80.9,43.5,41.6,21.2,16.8,79.7,105
2687,0500000US48485,"Wichita County, Texas",45543,78.9,129350,1011.077535,55764,5132,797,49475,2329,85.9,39.0,35.5,15.5,23.1,65.2,178
2688,0500000US48487,"Wilbarger County, Texas",41630,79.6,12887,1206.112195,6153,255,616,5264,229,85.3,39.9,39.6,14.0,15.2,72.9,87
2689,0500000US48489,"Willacy County, Texas",26495,83.6,20164,24.24180328,7639,470,664,7103,1091,72.4,39.3,36.6,21.5,8.9,79.9,52
2690,0500000US48491,"Williamson County, Texas",73750,79.8,609017,751.015873,279178,15038,1327,261278,12079,90.7,39.9,39.9,28.4,41.3,72.4,90
2691,0500000US48493,"Wilson County, Texas",68100,81.1,49753,437.0232558,21799,1122,921,20307,1038,87.1,41.7,43.3,35.9,21.8,78.2,154
2692,0500000US48495,"Winkler County, Texas",55756,78.8,7791,2880.573964,3346,98,836,3011,102,79.3,43.1,41.2,18.8,8.2,90.4,105
2693,0500000US48497,"Wise County, Texas",56897,78.4,68632,858.6540755000002,30152,1118,966,27804,1166,82.1,40.6,41.5,32.2,18.0,77.9,100
2694,0500000US48499,"Wood County, Texas",45686,76.9,44843,408.8236434,16364,1287,787,14484,872,86.9,40.3,41.7,30.7,16.6,73.8,49
2695,0500000US48501,"Yoakum County, Texas",56153,74.4,7694,3655.376623,3617,101,820,3309,156,72.1,45.8,38.8,21.0,12.7,86.7,142
2696,0500000US48503,"Young County, Texas",44693,78.7,17867,1120.708487,8038,262,686,6848,268,80.6,41.0,41.2,16.3,19.3,80.7,178
2697,0500000US48505,"Zapata County, Texas",32162,84.9,13889,376.5722892,5220,16,520,4953,527,71.5,38.6,39.3,21.4,11.6,85.4,52
2698,0500000US48507,"Zavala County, Texas",26672,82.1,9670,674.3727811000001,4285,201,626,3985,309,84.0,39.1,37.9,15.9,10.9,83.0,52
2699,0500000US49001,"Beaver County, Utah",50282,64.6,7072,6856.76775,2714,176,717,2493,87,87.3,38.7,40.0,18.4,21.1,79.0,144
2700,0500000US49003,"Box Elder County, Utah",55038,63.8,57666,5206.244294,23918,1134,747,21834,884,92.4,36.9,38.3,23.4,23.9,77.7,83
2701,0500000US49005,"Cache County, Utah",50497,58.8,133154,5771.181342,60820,13157,803,56069,1191,93.4,35.0,31.4,17.1,38.3,56.8,30
2702,0500000US49007,"Carbon County, Utah",46900,60.8,20412,6803.167240999999,8679,767,669,7806,580,90.5,37.3,38.7,17.8,17.1,70.2,4
2703,0500000US49009,"Daggett County, Utah",56750,56.4,935,6973.5870129999985,307,4,375,258,3,97.7,38.6,49.3,14.0,13.4,92.2,77
2704,0500000US49011,"Davis County, Utah",71112,65.3,362679,4592.921950999998,164139,10876,1105,149406,3739,93.5,37.3,37.6,23.1,37.8,72.8,53
2705,0500000US49013,"Duchesne County, Utah",61133,57.3,19596,8107.581566,8129,200,855,7582,456,86.5,40.4,39.3,20.1,14.7,81.1,57
2706,0500000US49015,"Emery County, Utah",49787,66.6,9825,6104.789245,4040,143,605,3694,145,92.3,37.8,40.8,19.4,16.3,81.1,144
2707,0500000US49017,"Garfield County, Utah",42614,64.0,5083,7269.306073000002,2184,44,688,1764,47,84.2,37.4,41.5,15.8,25.9,84.3,32
2708,0500000US49019,"Grand County, Utah",41312,67.4,9669,5588.175935,5208,63,872,4728,168,82.9,38.3,39.6,13.9,28.6,70.7,121
2709,0500000US49021,"Iron County, Utah",43855,64.2,57289,6961.892678,22635,4316,813,20456,882,88.8,35.6,34.1,17.0,29.8,59.8,32
2710,0500000US49023,"Juab County, Utah",54761,66.1,11786,6055.58076,5044,243,800,4626,116,88.2,37.1,38.2,24.0,16.0,82.8,144
2711,0500000US49025,"Kane County, Utah",50194,68.5,7667,5858.3475979999985,3275,26,925,2894,114,86.3,36.0,37.5,12.1,29.9,77.0,144
2712,0500000US49027,"Millard County, Utah",51593,66.5,12975,5751.402778,5449,261,726,4846,139,86.5,37.6,39.9,17.1,20.6,81.7,144
2713,0500000US49029,"Morgan County, Utah",74314,59.4,12295,6055.174603,4822,644,1182,4455,101,94.1,37.2,40.1,28.1,39.4,70.9,89
2714,0500000US49031,"Piute County, Utah",35980,58.3,1438,7829.787879,611,4,725,510,26,80.3,35.7,41.5,22.1,20.2,89.8,29
2715,0500000US49033,"Rich County, Utah",50781,55.8,2510,6860.386946,754,23,702,693,7,89.1,38.0,38.7,24.0,23.0,88.4,77
2716,0500000US49035,"Salt Lake County, Utah",62117,65.1,1185238,4829.011466,590125,39371,1118,544942,17788,89.5,38.2,37.1,22.4,35.6,68.4,132
2717,0500000US49037,"San Juan County, Utah",41484,68.5,14518,5782.288654,5694,313,644,5155,508,78.1,39.0,40.1,22.4,18.3,81.0,121
2718,0500000US49039,"Sanpete County, Utah",50323,59.5,28437,7362.362069,11855,2013,729,10247,595,89.7,34.4,36.0,20.7,20.9,63.6,4
2719,0500000US49041,"Sevier County, Utah",46291,60.1,21522,7380.490295999999,9059,268,703,8119,336,88.8,37.4,39.0,17.3,18.5,80.5,4
2720,0500000US49043,"Summit County, Utah",91773,53.5,42357,8094.711618,22839,1075,1429,20614,301,93.3,38.8,42.8,24.6,55.0,75.8,150
2721,0500000US49045,"Tooele County, Utah",63552,66.8,72698,5621.752597,31073,1118,966,28921,1156,92.8,38.8,38.8,28.8,24.2,78.3,85
2722,0500000US49047,"Uintah County, Utah",66815,62.8,35620,6568.93383,14911,509,811,13539,1140,84.9,38.8,37.6,19.5,15.8,80.1,85
2723,0500000US49049,"Utah County, Utah",62180,62.6,659399,5895.844966,280920,53065,1060,256893,8606,92.0,35.1,31.9,21.9,40.8,61.6,118
2724,0500000US49051,"Wasatch County, Utah",66486,56.1,34788,7473.837633,15771,601,1364,14157,197,91.9,38.2,38.7,24.0,39.9,75.8,167
2725,0500000US49053,"Washington County, Utah",50774,71.5,180279,5084.0037200000015,68915,5674,1015,61115,2004,86.7,36.5,37.8,17.3,28.1,71.1,125
2726,0500000US49055,"Wayne County, Utah",40645,66.7,2486,6879.359274,1174,56,597,1000,26,84.5,42.0,42.3,16.7,23.4,84.1,32
2727,0500000US49057,"Weber County, Utah",56581,61.9,262223,4790.619516,122290,7474,891,113437,4072,91.1,38.1,36.9,22.6,24.5,72.0,95
2728,0500000US50001,"Addison County, Vermont",59688,61.2,37363,737.0077434,20170,3356,1032,17666,644,95.7,37.6,41.1,25.0,39.6,50.5,134
2729,0500000US50003,"Bennington County, Vermont",49573,59.4,37347,1338.108827,17366,1561,812,15069,537,95.7,36.6,42.8,20.2,36.2,64.3,76
2730,0500000US50005,"Caledonia County, Vermont",45323,58.2,30233,1178.829172,14815,1118,790,13105,475,95.4,38.3,43.3,25.6,29.0,66.9,76
